Statistical profiling result from autocannon-fork-ccl-v8.log, (20358 ticks, 32 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  LazyCompile: *handleCache /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/ejs/lib/ejs.js:208:21
      2    0.0%    0.0%  LazyCompile: *emitStatistics node:internal/http:36:24
      2    0.0%    0.0%  LazyCompile: *doWrite node:internal/streams/writable:398:17
      2    0.0%    0.0%  LazyCompile: *append /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/vary/index.js:38:17
      2    0.0%    0.0%  LazyCompile: *Transform._read /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/readable-stream/lib/_stream_transform.js:171:38
      2    0.0%    0.0%  LazyCompile: *MM /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/fecha/lib/fecha.umd.js:111:20
      2    0.0%    0.0%  LazyCompile: *ContentType /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/content-type/index.js:219:22
      2    0.0%    0.0%  LazyCompile: *<anonymous> node:internal/fs/utils:680:42
      2    0.0%    0.0%  LazyCompile: *<anonymous> node:internal/console/constructor:338:10
      2    0.0%    0.0%  LazyCompile: *<anonymous> node:buffer:348:36
      2    0.0%    0.0%  LazyCompile: *<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/index.js:635:19
      2    0.0%    0.0%  Function: ^toJSON /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/session/cookie.js:147:19
      2    0.0%    0.0%  Function: ^readableAddChunk node:internal/streams/readable:236:26
      2    0.0%    0.0%  Function: ^path /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/request.js:412:40
      2    0.0%    0.0%  Function: ^noop node:internal/util/debuglog:47:14
      2    0.0%    0.0%  Function: ^hasbody /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/type-is/index.js:92:18
      2    0.0%    0.0%  Function: ^hasListeners /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/send/index.js:1021:23
      2    0.0%    0.0%  Function: ^getValidatedString /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/bson/lib/parser/deserializer.js:641:28
      2    0.0%    0.0%  Function: ^existsSync node:fs:290:20
      2    0.0%    0.0%  Function: ^emit node:events:340:44
      2    0.0%    0.0%  Function: ^doWrite node:internal/streams/writable:398:17
      2    0.0%    0.0%  Function: ^afterWriteDispatched node:internal/stream_base_commons:159:30
      2    0.0%    0.0%  Function: ^<anonymous> node:fs:197:10
      2    0.0%    0.0%  Function: ^<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:598:43
      2    0.0%    0.0%  Function: ^<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/engine.io/build/server.js:479:30
      1    0.0%    0.0%  RegExp: ^\uFEFF
      1    0.0%    0.0%  RegExp: ^\/?$
      1    0.0%    0.0%  RegExp: ^[!#$%&'*+.^_`|~0-9A-Za-z-]+\/[!#$%&'*+.^_`|~0-9A-Za-z-]+$
